mode_key,label,input_fingerprint,v4_decision,v5_decision,v5_reason,new_rejection
nstxuG133964S31/N6/egn06w.1604E+02,bad,02cdc5f827c712efd30aa07c6f27d278946666153727875742803047d93c6447,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N6/egn06w.1618E+02,bad,d9e40a5a263c5910c0d42bfa6b8e4860311b47b09ea4c659929dc8aa769ce01b,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N6/egn06w.1628E+02,bad,80b65a2c101b1ae8856e12e411d9746ed1459759a6740e04fb7f94932d45c49a,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N6/egn06w.1640E+02,bad,f92266957b22bfb57bc54dfdb37077a7e366ca006fffa2da2f19b190d8b118f0,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N6/egn06w.1699E+02,bad,d3958a2e75884ec9b83102ee4413cd6ccc018e7cae9d7591bf35e5620b151bee,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N6/egn06w.1725E+02,bad,d31664a3cd9f9e72f7b0dac486ff795c066fae59638dd2439301ed7512e98cbd,BAD,BAD,BAD_GRID_SCALE_PACKET,False
nstxuG133964S31/N6/egn06w.1749E+02,bad,8de33eb5224941b434057b5f6b8569da4fbe866d3d4cfd950219295bdf3c28e6,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N6/egn06w.1768E+02,bad,d397edec226068ff061b82765fb34b610be77f70d143b2caade82c4dc062157e,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N6/egn06w.9560E+01,bad,20835ce97b07c45036444e93d2a4a2d1d3124cd7977d7b1443a2a175c0219729,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG133964S31/N6/egn06w.9583E+01,bad,8c2915d243c877df5bdae12f7d3bb128317d22ab7526ac32b85c4ca2e680d009,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG133964S31/N7/egn07w.1695E+02,bad,fc6dc42889391c4617a77e966e5c834a440d8f76bbcac01037b882659aa6f22e,BAD,BAD,BAD_GRID_SCALE_PACKET,False
nstxuG133964S31/N7/egn07w.1707E+02,bad,bb02dac68132c508b6105809d18008dc385cab7333faf7aea12a6f727b00b7bb,BAD,BAD,BAD_GRID_SCALE_PACKET,False
nstxuG133964S31/N7/egn07w.1717E+02,bad,da7cb1177329964ea391908168751f7402f77113008ab4da2b560ac938ea75b3,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG133964S31/N7/egn07w.1733E+02,bad,78f8ca563cd4e8b5499ad3d4cf3db14f63199358b14fbff1b80026fbada27466,BAD,BAD,BAD_GRID_SCALE_PACKET,False
nstxuG133964S31/N8/egn08w.1084E+02,bad,f7e7d333d255f611988609611d66229e24b98ea852e53e96cc79e9616081fa13,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG133964S31/N8/egn08w.1086E+02,bad,694bf70ee97e51b893fa3365fa9e7b40a7124dd54aeb7ae7199261df28776075,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,False
nstxuG133964S31/N8/egn08w.1569E+02,bad,5a4d5176ad9726c44a94d44b5b5e8e99e466a9fa062e33911318a8d49a8864b7,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1580E+02,bad,4422d4ed8689c9cd15566e0b92c60a35952559225227ee54e2e864886f6a1994,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1588E+02,bad,c17021ab8f06c406bf44142f200d8f5f21e1e8a11469b895742fce628a0ea3a3,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1628E+02,bad,b7f643dbb86a26731903cdb971d4b7ac767780ee5a5df151f6fd4ad7f01e91c3,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1638E+02,bad,a14460d3746c3fd4dcf60464aca8085f60165f27aeae002610829f12fbd52336,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1643E+02,bad,34227ef8e00487054f664baaf0d383609b9757d0e386ed906650002c71548298,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1670E+02,bad,5e162ff74ca9908cb2ac0695eaf7f452821f1cced5d70a2e9f45efc1753a9190,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1687E+02,bad,5bb0f107ca64dea9374109ce803b7c7726c9da74bebe628f3b7843e85fecfeb8,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1691E+02,bad,f5cc82fb31816ca0db2ad083299617d0dfc0f7fa122aeeb267bedc033a4800c6,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1696E+02,bad,37cc747a74d2f01ef909e2798ab57c8d2cca865c14c5b5c9aaddad6367693b93,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1702E+02,bad,be3be424fb35fd8466aec6304926b185ba312ea6f0b9f366d9141a84f65900ac,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1708E+02,bad,1cf59647bdca53ebf1001c3e206c369bcf61f89f352d807467ad85c31461bc6a,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1713E+02,bad,302eba652977c20a09f01b496b0dcde2ae6c4171a570e2a4ff1cc6d72265a671,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N8/egn08w.1718E+02,bad,e6b6aeaf63d80dcbe1bd2e7d4087372c6f4afcc7a9e0dcc4415250bd84363670,BAD,BAD,BAD_GRID_SCALE_PACKET,False
nstxuG133964S31/N8/egn08w.1725E+02,bad,6f38af8b81299090fa6277f7a973b96d4e385e317213ad75ef827d2fe2c37837,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG133964S31/N8/egn08w.1733E+02,bad,11471c8ada27894b669e225949bfab4d97eb09401889c6ea937dc2d84d5faefe,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG133964S31/N9/egn09w.1215E+02,bad,bca019395e8445064b1aa2ec782f257d545c0ce4fbffecabc854f665a76b9c8e,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG133964S31/N9/egn09w.1262E+02,bad,155448d2876575c033962359ff4b8251858233d60fb2bc2eaf504b8dba162fc6,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG133964S31/N9/egn09w.1468E+02,bad,2abf205d807e1bc8355d9619b571e0287c60e136ead78ce53439768cf21121f1,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG133964S31/N9/egn09w.1598E+02,bad,41cf460f44c165458a629813599aeef4e8b085b343b709c32dc8a33c1dbd8c98,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N9/egn09w.1600E+02,bad,f1bf773c5605411ae3031350d03b4af7e8c4b775d06339d01daf6d9567dbd3ec,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N9/egn09w.1611E+02,bad,d20ea92c54bc6eb7eb87551c5bba9b50207a41e30496197ac3a709eebfcf8062,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N9/egn09w.1692E+02,bad,d3351b0c6374aac9cd0db5cf2fe2444e2987cce54c53f3bb768b195b8fdb59dd,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG133964S31/N9/egn09w.1696E+02,bad,57af0382d386b74c43c43980c29879789a25ef39f41ef8185bb17572b482e9ba,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG133964S31/N9/egn09w.1724E+02,bad,3a7aa2e1c7e542e8127e669322919179be0e2407dbf74c763aacf65714c03e97,BAD,BAD,BAD_GRID_SCALE_PACKET,False
nstxuG142301H47/N1/egn01w.3450E+02,bad,2e1be01651041e56948af62d5c3a5509f8a456d5e4ff60408cd27fbf01251c1b,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.1046E+02,bad,17c3777268f83720589fcedd3dfcc5aa8ce6bc4bcf81d856c31e545bb2b44305,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N10/egn10w.1189E+02,bad,5b2ec1c6a3f3663ba84e01794bff8bbc64eef629bc83990c34012bbf4f1f0989,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N10/egn10w.1329E+02,bad,107b075d5372a683cb66f9797271b27fd82849337976745eb1ac784dff093502,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.1342E+02,bad,dc47daa2564b50d5c799803948d2f5012c6b5f850508c7e79957e10c12fb9c26,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG142301H47/N10/egn10w.1403E+02,good,bab1c00b638e0c0967f54035d2d414f74417ea488fa72241e093269b583a8a0c,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N10/egn10w.1503E+02,good,3764175735b794a11ee551d3b66602eff0f5cbcc925bfee1913b86c38873b2b7,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG142301H47/N10/egn10w.1517E+02,bad,90ffbd9830b44794dcee7a0157ad6de49ed3d99198804b570aa4f3e1a4fb4d02,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.1835E+02,bad,43b731cb2cb76737b28d94d177761733f90606091c804650ceae9c6964742018,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2157E+02,bad,e39f2fe0ef16f4f60451b3d44abba61bd73bcf01037c1e28c5bc95c2eca98302,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.2206E+02,bad,dcae960c39417f983fd2f1160b5f937e8697f84703945ca2b98bfc6c4b4222cc,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2222E+02,bad,148fcbbeb7ef015e84a2d4904f1c7207f027cf73fb91713aacdc25b357f377ea,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2241E+02,bad,53a708d549f18753c9af899075a2fb1676d270c8a752358bf1992704a3aeca3a,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2262E+02,bad,7ac72c6c501d6fefc8bde3beeaf0de52c00eccbce6d7be8f151a955fd50562a1,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2287E+02,bad,06cf9b0cdc47fdc7e24851e19cd71fa12e3196c051d91c1a632fb2ded6a1869a,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2303E+02,bad,4fa3dd6c5c34b121c47188b5f2dc665b0f1c826304fc16fa805896cede762bd7,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2314E+02,bad,745af4e9333bb68ef193fb475f4a27a3ccc23f9a56e90d4a01d57c95fa9973a9,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2331E+02,bad,846188283ad0cc8a38202786a14dbce732c02105bd5e2e433ef34f3a09d69415,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2349E+02,bad,80cd2fbfdca4c0540f2be2a0a830678fdc9034d39f2e2a389ec2d853c9238c9c,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2367E+02,bad,321cf60863a5013eb332a5c54468a3ee8b588838a147a7e94536d95283fec638,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2384E+02,bad,55e76d6dc4f704bc72e980a20cc488e20d14d43bb530040233ca7957232a4917,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2409E+02,bad,1a0b5ee76aa5b2d1679e4dddd2dbd01a631b576f0df39db5cbf08ac68acd41a8,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2416E+02,good,c81f933c7a6457a7065c3a90dc9816ad83f0ff6a0f19ca57f8e2fd242e670a38,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG142301H47/N10/egn10w.2447E+02,bad,8c0ea070b8491e309a239c05f0c625bce8155451eb3b06ff1a7eb5a6aa515bef,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2456E+02,bad,cd2ad306ce9ace1a67d24949bb726f5da880b21599a2b635ebf06b6b386deead,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2470E+02,bad,e22e2adfd70ab248724e6ea986761b2f5aee9f36d4b37681c29dfdaf968409d0,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2505E+02,bad,49e95a246c36aaffc8ac1604d88ce9ac74dfa66d150abbefb70b42fe5e6909e9,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N10/egn10w.2514E+02,bad,de41be6219bc241ca4e3bc2b0abb2cd60ae626f25d5d92d48043d118bddeffce,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2564E+02,bad,3255e74178c5605a014233c85ad8cb3ccc9e634c49732995df0aebb53a8174d9,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2570E+02,bad,0fabcc9a4d72c9a4a3409bc87fcc1bdc558a86769f841fe260b023e385220308,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N10/egn10w.2590E+02,bad,d5fbb5389b4915f6d94801c1feb9270fd0868c26db352c06deb14a4f3e8853e7,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.2595E+02,bad,8e9b33cd90482c7fb59025b74a44ffe67a2cedfe02e1437a6fca288c14571af6,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.2631E+02,bad,5da4e7b38980dd906e3610465a44d36b15c4f50f18e57ad1d328d9e2738f29c5,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.2708E+02,bad,4d511d1809ed5e093f93f56481d70229dd8994e6a1a3db6f3bc98a11d6d83825,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.2717E+02,bad,bfb17c4d82b6a0895b3acd7c750d0f5ef56ec0f54a58b944120ff938da568bc6,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.2741E+02,bad,c0490b712fbd17df26266339d3197693765b1233fbf525e4df9b0f0e09925d18,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.2753E+02,bad,32a0c3b2ea57b5172b22b3cebf6dea01bb8f5fcd0c977ad5bfebbe4ea9c93d2c,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.2777E+02,bad,b36041f7fb00e21eac1c432b599750b0c3ec727d9e1279bebd28dbd9f1f126bd,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N10/egn10w.9499E+01,bad,f42bfb6bb45430d7b2b146d9915d3ecf3ccd1f003b4f17722184c2ad867effcf,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N2/egn02w.1222E+02,bad,2631459ed9abddb078e4b01ff05bad627afea03ffa688a8407c5c280c3d22448,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N2/egn02w.2016E+02,bad,30bf84653ce42861a23e0144b731c7b5209d9aa468cf06bd5924275d3c35de5f,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N2/egn02w.2025E+02,bad,b100ea5e9e60e1949a3d29079aa1a44abc6b10eaa2dcd4f5d4cbd18ebd0b951b,BAD,BAD,BAD_GRID_SCALE_PACKET,False
nstxuG142301H47/N2/egn02w.2038E+02,bad,4dc3508991e4c60789590f6f60e2f91e3e98bec5a9f2a246409def53996e92f5,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N2/egn02w.2254E+02,bad,2c309d3b571fbd8bde440968972b0878e38e184da684b85c2c464a879d7cdf94,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N2/egn02w.2312E+02,bad,283515e80a36d987400bcc1e935ec57659249d227f53c3913cdfce0cc43a221f,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N2/egn02w.8452E+01,bad,fe99fb698fe1cde53d960b5d432bb79cfa6702081a5f88a6c45a1cc1d827d21b,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N2/egn02w.8506E+01,bad,6d56538f963b98ba9c01488112a9a32aed1412cf327d98b0b8e8618c6258ee42,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N3/egn03w.1659E+02,bad,2e3be706f0059b72c7b93f63045514bb1a8a5b6e16510c3c40ef5133be797388,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N3/egn03w.2215E+02,bad,d3161cc38a76659c317f184db14e81dabc9f368328013aa6e6f040d44689a31c,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N3/egn03w.2562E+02,bad,84e85ca226959f4fd2d57540dde993fd265d0ce783bdd6649401cbc78d76fd9b,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N3/egn03w.3059E+02,bad,9a9df7e25a3d7a94f61c3a5210fb131ea6173b1c9a8828a6c80724dd6497045f,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N4/egn04w.1897E+02,bad,9297afc8e90ab78635d8c87d307e301ebad56babfceeceb22efd697d9e111da7,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N4/egn04w.2444E+02,bad,ab9861ea83ff019f342d06ed862188bbcec9def10c478959b177cf5062349bbe,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N4/egn04w.2516E+02,bad,2c4f193df3c2756f7b8d6c40e4d45fc68848bf8c4c65e7d38e3fb1473d3f73db,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N4/egn04w.2528E+02,bad,b4bf857d234bd2d389ba0d124596de0fc69a6f3d042c5f93ea6b343ec592655d,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N4/egn04w.3026E+02,bad,3a1e2cf7a09b18ab2f155a5473354510c09b2731945975530a1d1bebc07a0eb1,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N5/egn05w.1335E+02,bad,17d9077d7a07d55f9f7ddacee2f69c84d6298f9ed8b8730df2abb8a4626f4183,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.1372E+02,bad,e63517cd399e9486d440b3a3aa2453638c1e5441cc202359b339a237ae7a44c0,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.1376E+02,bad,6aba9ea89e8b7a0b19604072e5e4fee48e0e050f387d11dea6545e235a47d873,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.1405E+02,bad,9330aecd6d7b459263a8db6767b08d2985818722d47282baf4c3e2727c69c701,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.1424E+02,bad,a9b3a37bbd13493c25a42b0edde68b3d839055ee5eb275edd4849ccb95160e58,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.1759E+02,bad,f91e1eda8c4af07e0c67fff3237ceb440665656cfa52b054bb9d6ba6ad79e9be,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.1831E+02,bad,8e54f1789d1fa000a808c7661a88556071d3ecf1d9f718918938827b02052dab,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.1930E+02,bad,ecf6f6bf5a6d8e846373ef7974c40d6591b3b52bfcfa742ff14a72a196470535,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2251E+02,bad,75ee8b337e12ef6bbfe7690f4960206dc676b5172558a98ed0ea2bcecba478fe,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2293E+02,bad,f13547e09d48551ecc28cbf5feb1a225cd448dab2a80bdaa11960d35ce4e815d,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2296E+02,bad,d8500f6ef681f92974d6947073ae60b919391f838fb12b2e6a532f082e16d9e3,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2425E+02,bad,81d1d2bef82dad86978be330a8242748a45eab9a5a767b61bf80b1d340b15ca9,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2449E+02,bad,22777ca5bb53b78d79c28f3ca3780d89e551aa5ad1190978580e68405f1b4994,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2464E+02,bad,da0db0b51098bb23ac43987a880fc8fa2f66a24e29f1f61293b0b8a020b00f87,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2472E+02,bad,8e819794568e589c61123d8bb871fbbb24da3e3d8293e7bdd0482cf5067ef52c,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N5/egn05w.2482E+02,bad,f9d3342052ae881926f61527334308df3213e62b2d46276f9dc967fe6e666ff4,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N5/egn05w.2513E+02,bad,713c0f1a57b3612c15ec4e6ee41271eed53d374f7f2365676994583c567de9b0,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N5/egn05w.2577E+02,bad,d32ca4ed9fbcde06ad5bd28db1fdde289a312239f0c90e79afd16b7ccead73c1,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N5/egn05w.2721E+02,bad,2815139aa9ffef968d536cba76e47b577c6fe9efce66ef80fb00c79515421f58,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2928E+02,bad,2b26841dcee18ab066833dfe4294e39fb0cf34e1c6958518744f17c0b695c654,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.2936E+02,bad,38b4087e54372977591dc65c864b687db2212eacf2b3137ebbfebe08392ede55,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N5/egn05w.9759E+01,bad,f8e2fd67a4f5bb7a7e1ce1bf89cdfa656b34d30045b5aa9fae96f6a044731f00,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N6/egn06w.1120E+02,bad,a411fc37e43531d989ef27c2684793101b71ded69b0efb520c4790f38d90821a,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N6/egn06w.1407E+02,bad,46b3b5f7df346b60dad584b741fa22fe19fd9b01ba0c92979f3a738d503e1061,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N6/egn06w.1623E+02,bad,68cd8863b06ddf28ddfa36524621db1c2653b9cdc9052c200e3e3f1cb6f60dbf,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N6/egn06w.1649E+02,bad,ad6d8661af3704c062d04de8870bdb22409bf64f79c1e4eaa8112b357781cec9,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N6/egn06w.1663E+02,bad,fdb84105a0880afca0d05a516e65b361c54319cedc2591be07a39390744ccd3f,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N6/egn06w.1930E+02,bad,a13699b6f3f230e2f9c3923f4ab558fa1c0622545d448709c685d891145f3fd9,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N6/egn06w.1966E+02,bad,c0c1652814b916a95282a6040c9699c13b8237d1856ee68f12b3ddceeedd1d20,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N6/egn06w.2005E+02,good,15d853ed9032885b1d862d26413e11fbe884f89bac09598b75a356e05ad6c1c7,REVIEW,REVIEW,NO_GOOD_TEMPLATE,False
nstxuG142301H47/N6/egn06w.2369E+02,bad,814d28d41bd94cf828af037fd32f73cc2f605dc96cc0dbce108e332f7ce3b0e1,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N6/egn06w.2393E+02,bad,1e5771bf0670b430e57895740c72856624de343ac5abc74826caefaa2c3ed382,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N6/egn06w.2416E+02,bad,66bdc85d58484b2c9810ac53ff904149188cfeb4e9a2545ee8937b33d688f123,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N6/egn06w.2447E+02,bad,11eea854a902efdd655a641b78bb26fcb6cd01687023968f501089abe8aaf283,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N6/egn06w.2495E+02,bad,1e29963c686c16052884fb0385df78dfea3082862b9b25dff017630d1f7087b9,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N6/egn06w.2519E+02,bad,bb4c4610bd2f0cb7ac45e7bac453c6162e83499b89d36cc1c335b5ffbaab79ca,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N6/egn06w.2533E+02,bad,7c05683c31eea4dad4aa79635ae980d9f2d7b1b6cd363dbb340f1b9e88b3ec1e,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N6/egn06w.2551E+02,bad,347ce19bdb326a2c1b22826f8e1f494d948cf6ad23661b30721c6f6069c8687a,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N6/egn06w.2849E+02,bad,d47cefa378cfa6f23dd9a1f311f4da17d695c4dcfd88696c4aff96c795e29534,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N6/egn06w.2859E+02,bad,83e3e6753ee0fb0d23b35210bf7f94d34d754ea34b955754aa9f99b0b8c73c90,BAD,BAD,BAD_AXIS_SPIKE,False
nstxuG142301H47/N6/egn06w.9086E+01,bad,83ac6c0c36f4abd8d27fb6372b6fd4ebbd8216fae22f35fc835edb84d02f7538,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N7/egn07w.1016E+02,bad,0ee74a5b1084fdd31c25eab9cf7daa727f04405ce4a6e9d50f3a3837989028c5,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N7/egn07w.1038E+02,bad,c7f2f5a58ae05f3bce4a73b90f43577ca881b3570e75a927ba1b40ae1acbeeb2,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
nstxuG142301H47/N7/egn07w.1069E+02,bad,5b23c231cc53b1c3fb0b51c83ef6c47c91b76ec67f670eb97f751a570cd1396d,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N7/egn07w.1226E+02,bad,00a57cf4ac2b3a56711b4404e5da00cfaa7060bb2822e870376372fe070be7f5,BAD,BAD,BAD_CONT_CROSS_WINDOW,False
nstxuG142301H47/N7/egn07w.1234E+02,bad,3aa5d7fd350c544160f0969382dcfe450ca26d20649eed16665e8ff5211273e9,BAD,BAD,BAD_GRID_SCALE_SPIKE,False
